smiles,role,pubchem_cid,inchikey,pubchem_patent_ids
CCCCC(CC)COc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(OCC(CC)CCCC)cc3)c3cc(C)oc23)cc1,donor,,YTQYXLHNKXQZPU-UHFFFAOYSA-N,
CCCCCCC(CCCC)CN1C(=O)C2=C(c3ccc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)s3)N(CC(CCCC)CCCCCC)C(=O)C2=C1c1ccc(C)s1,donor,130465549.0,BWELUPKGQSGYPE-UHFFFAOYSA-N,US-10003025-B2;US-20170279051-A1
CCCCCCCCCCc1cc(C)sc1-c1cc2c(=O)n(CC(CCCCCC)CCCCCCCC)c(=O)c3cc(-c4sc(-c5cc6c(-c7ccc(SCC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(SCC(CC)CCCC)s7)c6s5)cc4CCCCCCCCCC)sc3c2s1,donor,,RBVSUMDYQLEXOE-UHFFFAOYSA-N,
CCCCCCCCCCCCOc1c(OCCCCCCCCCCCC)c(-c2ccc(-c3cc4c(-c5ccc(SCC(CC)CCCC)cc5)c5sc(C)cc5c(-c5ccc(SCC(CC)CCCC)cc5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1,donor,,QYIPXEXCLKDPBE-UHFFFAOYSA-N,
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5cc(F)c(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5cc(F)c(CC(CC)CCCC)s5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1,donor,,TYKSZQLHBNCJAP-UHFFFAOYSA-N,
CCCCCCCCOc1ccc(-c2nc3c(C)c(F)c(F)c(-c4ccc(-c5ccc(-c6ccc(C)s6)s5)s4)c3nc2-c2ccc(OCCCCCCCC)c(OCCCCCCCC)c2)cc1OCCCCCCCC,donor,,VGFQCMSQSQEUGQ-UHFFFAOYSA-N,
CCCCC(CC)CSc1sc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(Cl)c(SCC(CC)CCCC)s3)c3cc(C)sc23)cc1Cl,donor,,USOXCOFIDRXANT-UHFFFAOYSA-N,
CCCCCCC(CCCC)COc1c(F)cc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(OCC(CCCC)CCCCCC)c(F)c3)c3cc(C)sc23)cc1F,donor,,YJDAYOYGUOLDFU-UHFFFAOYSA-N,
CCCCC(CC)COC(=O)c1cc(Cl)c(-c2sc3c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)sc(C)c3c2Cl)s1,donor,,FDKFNGQDLAJKJO-UHFFFAOYSA-N,
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5sc(CC(CC)CCCC)c6c5OCCO6)c5sc(C)cc5c(-c5sc(CC(CC)CCCC)c6c5OCCO6)c4s3)sc(C)c2c1F,donor,,KRWYXEPESCNPFL-UHFFFAOYSA-N,
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(OCC(CC)CCCC)c5sc(C)cc5c(OCC(CC)CCCC)c4s3)sc(C)c2c1F,donor,121241688.0,FCAKNIZSXLLMQF-UHFFFAOYSA-N,US-10388878-B2;US-10662313-B2;US-10894770-B2;US-11832461-B2;US-12041797-B2;US-20160093807-A1;US-20160126462-A1;US-20160148980-A1;US-2016148980-A1;US-20170104170-A1;US-2017104170-A1;US-2018282274-A1;US-2019203016-A1;US-2022031228-A1;US-20230129045-A1;US-20230132149-A1;US-20230295494-A1;US-20230301185-A1;US-20240023422-A1;US-9331282-B2;US-9972801-B2;WO-2023238764-A1
CCCCCCC(CCCC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CCCC)CCCCCC)s3)c3cc(C)sc23)s1,donor,,YJPBGQRBZCRDSN-UHFFFAOYSA-N,
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5sc6c(c5s4)C(c4ccc(CCCCCC)cc4)(c4ccc(CCCCCC)cc4)c4cc5c(cc4-6)C(c4ccc(CCCCCC)cc4)(c4ccc(CCCCCC)cc4)c4c-5sc5cc(C)sc45)s3)c2n1,donor,,BHLASHFKWIZMJL-UHFFFAOYSA-N,
CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5ccc6cc(C)sc6c5)s4)s3)c3nsnc23)sc1C,donor,,HBHAJBUXKCLARR-UHFFFAOYSA-N,
CCCCCCCCSc1ccc(-c2c3cc(-c4cc(C(=O)OCC(CC)CCCC)c(-c5sc(C)cc5C(=O)OCC(CC)CCCC)s4)sc3c(-c3ccc(SCCCCCCCC)s3)c3cc(C)sc23)s1,donor,,SJUZKLVMCPACIN-UHFFFAOYSA-N,
CCCCCCOC(=O)c1cc(Cl)c(-c2sc3c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)sc(C)c3c2Cl)s1,donor,,PQRGBASEUHTLAK-UHFFFAOYSA-N,
CCCCC(CC)CSc1ccc(-c2c3cc(-c4sc(-c5sc(-c6cc(C7CCCCC7)c(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)cc4C4CCCCC4)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3cc(C)sc23)s1,donor,,ZCAXVBLFSHGNLW-UHFFFAOYSA-N,
CCCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nc(-c7cc(F)c(CC(CC)CCCC)s7)c(-c7cc(F)c(CC(CC)CCCC)s7)nc56)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,donor,,YIEJNJFRYJJQCY-UHFFFAOYSA-N,
CCCCCCCCOc1cccc(-c2nc3c(-c4ccc(C)s4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(C)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1,donor,,VWKHQGHBVZMCNW-UHFFFAOYSA-N,
CCCCC(CC)Cc1cc(-c2sc(-c3cc(CC(CC)CCCC)c(-c4ccc(-c5cc(F)c(-c6ccc(C)s6)cc5F)s4)s3)c3c2C(=O)c2c(CC(CC)CCCC)sc(CC(CC)CCCC)c2C3=O)sc1C,donor,,MFSZZELKNKARJC-UHFFFAOYSA-N,
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5cc(Cl)c(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5cc(Cl)c(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F,donor,,HDTAMDCEICYKQO-UHFFFAOYSA-N,
CCCCCCCCCCCCC(CCCCCCCCCC)Cc1cc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCCCC)CCCCCCCCCCCC)c(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c(F)c5F)s4)s3)c3nn(CCCCCCCC)nc23)sc1C,donor,,DARDITOUEYELNE-UHFFFAOYSA-N,
CCCCCCCCCCCCOC(=O)c1cc2c(C)sc(-c3cc4c(OCCCCCCCC)c5sc(C)cc5c(OCCCCCCCC)c4s3)c2s1,donor,89491733.0,VWFYFYYMIRKMSE-UHFFFAOYSA-N,US-20130087202-A1;US-20140144496-A1;US-20140230871-A1;US-20140251407-A1;US-20160013392-A1;US-8912434-B2;US-8941007-B2;US20130087202;US20140144496;US8912434;US8941007
CCCCCCCCOc1c(OCCCCCCCC)c(-c2cc(F)c(-c3sc(C)cc3F)s2)c2nonc2c1C,donor,,LTUJQMBTUBICBJ-UHFFFAOYSA-N,
CCCCC(CC)Cc1cc(-c2sc(-c3cc(CC(CC)CCCC)c(-c4ccc(-c5ccc(-c6ccc(C)s6)c(F)c5F)s4)s3)c3c2C(=O)c2c(CC(CC)CCCC)sc(CC(CC)CCCC)c2C3=O)sc1C,donor,,IRFMDVXVRVAAJW-UHFFFAOYSA-N,
CCCCC(CC)COC(=O)c1ccc(-c2sc3c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)sc(C)c3c2Cl)s1,donor,,BUIBEFUWDXLVKC-UHFFFAOYSA-N,
CCCCC(CC)COC(=O)c1sc2c(C)sc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,donor,89762190.0,YBQZOZMYZBNXKN-UHFFFAOYSA-N,US-11832461-B2;US-12041797-B2;US-20130214213-A1;US-2013214213-A1;US-20150210800-A1;US-20150349259-A1;US-2015210800-A1;US-2019393423-A1;US-20230131130-A1;US-20230132149-A1;US-20230292534-A1;US-20230363184-A1;US-9006568-B2;US-9537100-B2;US-9783634-B2;US20130214213;US20150210800;US20150349259;US9006568
CCCCC(CC)CSc1ccc(-c2c3cc(-c4cc(C(=O)OCCC(C)CCCC(C)C)c(-c5ccc(C)s5)s4)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3cc(-c4cc(C(=O)OCCC(C)CCCC(C)C)c(C)s4)sc23)s1,donor,,XEOAEMXHJKYFMT-UHFFFAOYSA-N,
CCCCC(CC)CSc1sc(-c2c3cc(-c4cc(C(=O)OCCC(C)CCCC(C)C)c(-c5ccc(C)s5)s4)sc3c(-c3cc(F)c(SCC(CC)CCCC)s3)c3cc(-c4cc(C(=O)OCCC(C)CCCC(C)C)c(C)s4)sc23)cc1F,donor,,QRHGCHMRCVUHPF-UHFFFAOYSA-N,
CCCCCCCCc1cc(-c2c(F)c(F)c(-c3cc(CCCCCCCC)c(-c4cc5c(-c6cc(F)c(SCC(CCCC)CCCCCC)s6)c6sc(C)cc6c(-c6cc(F)c(SCC(CCCC)CCCCCC)s6)c5s4)s3)c3nsnc23)sc1C,donor,,JWAVVZCQOIACTH-UHFFFAOYSA-N,
CCCCCCCCCCCCC(CCCCCCCCCC)COC(=O)c1cc(-c2cc(C(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)c(-c3ccc(-c4c(F)c(F)c(C)c5nsnc45)s3)s2)sc1-c1ccc(C)s1,donor,,HGGBQYCNUOQZSH-UHFFFAOYSA-N,
CCCCCCCCCCCCCCc1cc(C)sc1-c1nc2sc(-c3sc(-c4cc5c(s4)-c4sc(C)cc4[Si]5(CC(CC)CCCC)CC(CC)CCCC)cc3CCCCCCCCCCCCCC)nc2s1,donor,123186276.0,USNUJEYWXTXMHP-UHFFFAOYSA-N,US-20150303398-A1;US-9966557-B2;US20150303398
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(-c3cc4c(-c5cc(F)c(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5cc(F)c(CC(CC)CCCC)s5)c4s3)s2)c2nonc2c1-c1ccc(C)s1,donor,,LPIKHQSAPBIGBH-UHFFFAOYSA-N,
CCCCCCOC(=O)c1ccc(-c2sc3c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)sc(C)c3c2Cl)s1,donor,,SQIMFQUBZZESJH-UHFFFAOYSA-N,
CCCCC(CC)COc1c(OCC(CC)CCCC)c(-c2ccc(-c3cc4c(-c5cc(F)c(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5cc(F)c(CC(CC)CCCC)s5)c4s3)s2)c2nonc2c1-c1ccc(C)s1,donor,,UQIRCISZGBCARK-UHFFFAOYSA-N,
CCCCC(CC)CSc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3cc(C)sc23)s1,donor,153284434.0,UABMOIYPLMOFNA-UHFFFAOYSA-N,US-10982042-B2;US-2019359765-A1
CCCCCCC(CCCC)COC(=O)c1cc(-c2cc3c(-c4cc(F)c(SCC(CC)CCCC)s4)c4sc(C)cc4c(-c4cc(F)c(SCC(CC)CCCC)s4)c3s2)sc1-c1ccc(C)s1,donor,,RWLMDHOHQGBXSX-UHFFFAOYSA-N,
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5sc6c(-c7ccc(SCC(CCCC)CCCCCC)s7)c7cc(C)sc7c(-c7ccc(SCC(CCCC)CCCCCC)s7)c6c5s4)s3)c2n1,donor,,RCWNEGPMCLPOPG-UHFFFAOYSA-N,
CCCCCCCCCCCCC(CCCCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCCCC)CCCCCCCCCCCC)c(-c4ccc(-c5ccc(C)s5)s4)s3)c3nsnc23)sc1C,donor,,OECKCLVCNRWTSQ-UHFFFAOYSA-N,
CCCCCCCCCCOC(=O)c1cc(-c2cc3c(-c4cc(F)c(SCC(CC)CCCC)s4)c4sc(-c5cc(C(=O)OCCCCCCCCCC)c(-c6ccc(C)s6)s5)cc4c(-c4cc(F)c(SCC(CC)CCCC)s4)c3s2)sc1C,donor,,VMIALIGWXNYAGL-UHFFFAOYSA-N,
CCCCCCCCCCOC(=O)c1cc(-c2cc3c(-c4ccc(SCC(CC)CCCC)s4)c4sc(-c5cc(C(=O)OCCCCCCCCCC)c(-c6ccc(C)s6)s5)cc4c(-c4ccc(SCC(CC)CCCC)s4)c3s2)sc1C,donor,,JRAWLCVRUKZDPJ-UHFFFAOYSA-N,
